IDlist,FlagPDF,TotalWordsPDF,AvgWordsSentencePDF,Year,Keyword,Count_PDF,Count_Abs,FlagAbs,AvgWordsSentenceAbs,TotalWordsAbs
1706.00516v1,Yes,9761,9.616748768472906,2017,innovatively,0,0,No,22.545454545454547,248
1901.00399v1,Yes,9364,14.406153846153844,2018,innovatively,0,0,No,18.692307692307693,243
1906.10551v1,Yes,10606,12.886998784933173,2019,innovatively,0,0,No,19.09090909090909,210
2303.15529v3,No,13019,11.400175131348512,2023,innovatively,0,0,No,18.6875,299
1911.12300v1,No,9103,10.811163895486937,2019,innovatively,0,0,No,21.125,169
1605.03747v1,Yes,5731,10.161347517730496,2016,innovatively,0,0,No,18.0,144
1604.05869v1,Yes,8803,16.33209647495362,2016,innovatively,0,0,No,17.2,86
1512.08483v2,Yes,6283,11.592250922509225,2015,innovatively,0,0,No,13.5,27
1503.07419v5,Yes,6359,11.156140350877193,2015,innovatively,0,0,No,16.5,33
1307.1434v1,Yes,10753,9.652603231597846,2013,innovatively,0,0,No,18.333333333333332,110
1511.06697v4,Yes,12845,11.287346221441124,2015,innovatively,0,0,No,23.75,95
1809.01192v4,Yes,12943,12.10757717492984,2018,innovatively,0,0,Yes,14.6,73
1904.01565v1,Yes,5196,11.546666666666669,2019,innovatively,0,0,No,14.857142857142858,104
2006.09885v1,Yes,7831,14.555762081784389,2020,innovatively,0,0,Yes,16.333333333333332,196
0803.3774v2,Yes,7976,8.650759219088938,2008,innovatively,0,0,No,13.0,143
2006.06675v2,Yes,6828,9.53631284916201,2020,innovatively,0,0,Yes,14.642857142857142,205
2010.12737v1,No,5980,15.492227979274611,2020,innovatively,0,0,No,28.11111111111111,253
1309.5857v1,Yes,9404,7.261776061776062,2013,innovatively,0,0,No,16.833333333333332,202
1808.00853v1,No,5707,12.273118279569893,2018,innovatively,0,0,No,14.5,203
2401.02810v2,Yes,7135,14.681069958847736,2024,innovatively,0,0,No,16.0,144
2103.16339v1,Yes,10227,11.933488914819137,2021,innovatively,0,0,Yes,21.75,174
0704.1338v1,No,5848,5.212121212121212,2007,innovatively,0,0,No,25.0,100
2012.07915v1,Yes,11098,10.469811320754715,2020,innovatively,0,0,No,17.25,207
2201.09766v1,Yes,11085,11.451446280991735,2022,innovatively,0,0,No,16.5,297
2307.07225v1,Yes,10308,8.497938994229184,2023,innovatively,0,0,No,21.555555555555557,194
1607.06719v1,Yes,1506,10.386206896551723,2016,innovatively,0,0,No,13.222222222222221,119
1412.5013v1,Yes,3911,8.251054852320674,2014,innovatively,0,0,No,14.5,29
1811.11692v1,Yes,6688,12.385185185185184,2018,innovatively,0,0,No,17.571428571428573,123
1303.6612v2,Yes,4121,9.765402843601896,2013,innovatively,0,0,No,27.0,81
2107.03957v1,Yes,14036,5.536883629191322,2021,innovatively,0,0,No,18.75,150
2103.09587v2,No,7631,8.19656283566058,2021,innovatively,0,0,No,16.5,99
2111.13524v1,No,8476,5.75033921302578,2021,innovatively,0,0,No,14.666666666666666,44
2005.04042v2,No,11082,6.211883408071749,2020,innovatively,0,0,No,17.0,85
2005.05907v2,No,15449,10.445571331981068,2020,innovatively,0,0,No,18.2,91
2006.01903v2,Yes,7845,9.47463768115942,2020,innovatively,0,0,No,12.25,98
2006.15178v3,No,8876,8.542829643888354,2020,innovatively,0,0,No,26.166666666666668,157
2109.02743v1,Yes,10742,9.882244710211593,2021,innovatively,0,0,Yes,20.5,123
2007.09104v2,Yes,7882,9.718865598027127,2020,innovatively,0,0,No,20.2,101
2008.05420v3,No,13656,8.37277743715512,2020,innovatively,0,0,No,12.428571428571429,87
2011.14404v1,No,9206,15.81786941580756,2020,innovatively,0,0,No,15.875,127
2108.00081v1,No,14266,12.048986486486486,2021,innovatively,0,0,No,18.125,145
2108.06976v1,Yes,8801,9.196447230929987,2021,innovatively,0,0,No,21.333333333333332,128
2108.06984v1,No,8475,8.466533466533466,2021,innovatively,0,0,No,19.0,152
2108.09282v1,Yes,14000,6.047516198704104,2021,innovatively,0,0,No,15.0,150
2111.13523v1,No,9893,5.3737099402498645,2021,innovatively,0,0,No,22.666666666666668,136
2111.13527v1,Yes,7783,9.232502965599052,2021,innovatively,0,0,No,15.538461538461538,202
2004.11772v4,No,10525,9.380570409982177,2020,innovatively,0,0,No,21.666666666666668,130
1306.2187v1,No,8646,12.386819484240688,2013,innovatively,0,0,No,18.2,91
1605.01752v1,Yes,4824,13.982608695652171,2016,innovatively,0,0,No,16.428571428571427,115
2108.05244v1,Yes,16640,9.557725445146469,2021,innovatively,0,0,No,21.0,147
1307.1994v1,Yes,8413,6.14536157779401,2013,innovatively,0,0,No,22.125,177
1806.10389v1,Yes,9042,12.16958277254374,2018,innovatively,0,0,No,25.285714285714285,177
2405.19378v1,Yes,6190,9.036496350364963,2024,innovatively,0,0,No,18.8,188
1006.0474v1,No,3695,9.698162729658792,2010,innovatively,0,0,No,22.4,112
1003.5688v1,No,14539,11.183846153846154,2010,innovatively,0,0,No,18.363636363636363,202
0907.5079v2,No,17057,13.526566217287868,2009,innovatively,0,0,No,28.0,280
0710.0050v1,No,8608,12.03916083916084,2007,innovatively,0,0,No,25.4,127
2009.04342v2,Yes,9143,8.601128880526812,2020,innovatively,0,0,No,19.8,198
2312.03437v1,Yes,13379,8.581783194355356,2023,innovatively,0,0,Yes,25.125,201
1808.00100v2,Yes,12091,7.647691334598355,2018,innovatively,0,0,No,13.2,264
1911.03098v4,Yes,9673,11.353286384976526,2019,innovatively,0,0,No,24.875,199
2404.04070v1,Yes,9011,10.158962795941376,2024,innovatively,0,0,No,17.4,174
1910.11027v2,Yes,22866,13.006825938566552,2019,innovatively,0,0,No,19.181818181818183,211
2204.06112v2,Yes,12966,11.025510204081632,2022,innovatively,0,0,No,11.23076923076923,146
2404.06198v2,Yes,11949,8.212371134020618,2024,innovatively,0,0,Yes,24.666666666666668,148
1912.05974v3,Yes,20437,10.384654471544716,2019,innovatively,0,0,No,17.23076923076923,224
2104.04157v3,Yes,24681,8.92622061482821,2021,innovatively,0,0,Yes,16.416666666666668,197
2308.09394v2,Yes,13751,9.503109882515547,2023,innovatively,0,0,Yes,18.666666666666668,168
2209.00322v1,Yes,14123,7.704855428259684,2022,innovatively,0,0,Yes,10.05,201
1407.0921v1,No,14998,9.024067388688326,2014,innovatively,0,0,No,15.625,125
2106.08903v10,Yes,11651,8.941673062164236,2021,innovatively,0,0,Yes,16.7,167
1507.06810v1,No,16389,12.844043887147336,2015,innovatively,0,0,No,16.833333333333332,202
1502.07903v1,No,5609,10.34870848708487,2015,innovatively,0,0,No,21.428571428571427,150
2308.10776v1,Yes,9423,12.03448275862069,2023,innovatively,0,0,No,24.88888888888889,224
1701.07208v2,Yes,13692,11.895742832319725,2017,innovatively,0,0,No,10.0,80
2107.01613v1,No,15925,14.21875,2021,innovatively,0,0,No,21.0,126
1807.03626v1,No,2612,13.604166666666666,2018,innovatively,0,0,No,12.5625,201
1610.04430v2,No,13402,16.264563106796118,2016,innovatively,0,0,No,17.285714285714285,121
1711.00103v2,No,11118,14.037878787878787,2017,innovatively,0,0,No,24.0,192
1803.04744v4,Yes,10113,13.015444015444016,2018,innovatively,0,0,No,21.666666666666668,130
1611.01934v2,Yes,6860,12.943396226415096,2016,innovatively,0,0,No,13.2,198
1712.04922v2,Yes,25299,16.30090206185567,2017,innovatively,0,0,No,23.7,237
1902.03428v1,No,20571,16.046021840873635,2019,innovatively,0,0,No,21.0,294
1811.00955v1,Yes,15078,12.052757793764988,2018,innovatively,0,0,No,14.842105263157896,282
2101.00694v3,No,12166,18.80370942812983,2021,innovatively,0,0,No,25.666666666666668,231
2203.01741v1,Yes,14902,14.287631831255991,2022,innovatively,0,0,No,20.75,249
1701.03263v2,No,13869,18.296833773087076,2017,innovatively,0,0,No,22.846153846153847,297
2202.07932v3,No,18551,14.549803921568628,2022,innovatively,0,0,No,24.454545454545453,269
1907.03526v1,No,15461,15.0986328125,2019,innovatively,0,0,No,19.875,318
2403.16117v1,Yes,13916,16.314185228604924,2024,innovatively,0,0,No,21.0,315
1701.07242v1,No,10551,16.511737089201876,2017,innovatively,0,0,No,15.25,122
1810.01223v2,Yes,15318,7.940902021772939,2018,innovatively,0,0,No,20.46153846153846,266
1302.4213v1,Yes,17386,13.809372517871326,2013,innovatively,0,0,No,15.363636363636363,169
1705.04587v1,No,8078,11.55650929899857,2017,innovatively,0,0,No,19.285714285714285,135
1809.10428v1,Yes,11554,16.72069464544139,2018,innovatively,0,0,No,17.875,143
1905.08592v1,Yes,5372,13.00726392251816,2019,innovatively,0,0,Yes,20.833333333333332,125
1310.0398v1,No,18949,17.792488262910798,2013,innovatively,0,0,No,22.384615384615383,291
1504.04650v2,No,13032,12.0,2015,innovatively,0,0,No,19.9,199
1604.07286v2,No,9267,9.8271474019088,2016,innovatively,0,0,No,19.4,194
1810.07510v1,Yes,12942,17.073878627968337,2018,innovatively,0,0,No,19.53846153846154,254
1811.00950v1,Yes,8888,12.625,2018,innovatively,0,0,No,24.5,294
2210.02361v2,Yes,9850,9.06998158379374,2022,innovatively,0,0,No,21.3,213
2404.15917v1,No,24525,14.659294680215185,2024,innovatively,0,0,No,15.529411764705882,264
2202.11902v2,No,21825,16.154700222057734,2022,innovatively,0,0,No,21.636363636363637,238
1604.07153v1,Yes,13251,14.248387096774191,2016,innovatively,0,0,No,20.785714285714285,291
1909.11970v1,No,17575,15.762331838565023,2019,innovatively,0,0,No,22.714285714285715,318
2008.12928v3,No,11954,10.156329651656756,2020,innovatively,0,0,No,26.833333333333332,322
2010.09255v1,No,5689,7.934449093444909,2020,innovatively,0,0,No,11.807692307692308,307
2011.06150v2,Yes,14832,10.63225806451613,2020,innovatively,0,0,No,17.058823529411764,290
2303.01414v1,Yes,7563,13.505357142857145,2023,innovatively,0,0,No,21.866666666666667,328
2404.17274v1,Yes,23195,13.757413997627522,2024,innovatively,0,0,No,12.703703703703704,343
0802.2854v1,Yes,7004,14.50103519668737,2008,innovatively,0,0,No,23.571428571428573,165
1706.04939v2,Yes,22684,13.014343086632245,2017,innovatively,0,0,No,14.8,148
2006.10847v1,No,12542,10.557239057239055,2020,innovatively,0,0,No,21.142857142857142,148
2002.07746v2,No,7137,10.094766619519095,2020,innovatively,0,0,No,22.333333333333332,201
1912.01161v1,Yes,18313,8.838320463320464,2019,innovatively,0,0,No,25.166666666666668,151
2104.09803v1,Yes,11796,12.643086816720258,2021,innovatively,0,0,No,19.0,152
1411.0960v2,Yes,24408,14.459715639810426,2014,innovatively,0,0,No,28.75,230
1801.06460v2,Yes,19093,17.860617399438727,2018,innovatively,0,0,No,23.636363636363637,260
2107.13638v1,Yes,10503,11.453653217011995,2021,innovatively,0,0,No,14.777777777777779,133
1905.07986v1,Yes,12756,13.850162866449512,2019,innovatively,0,0,No,24.833333333333332,149
1904.06543v1,Yes,27293,16.102064896755163,2019,innovatively,0,0,No,20.333333333333332,244
2210.01523v1,Yes,14899,13.00087260034904,2022,innovatively,0,0,No,20.363636363636363,224
2105.07219v1,No,14264,15.40388768898488,2021,innovatively,0,0,No,17.166666666666668,309
1506.07260v1,Yes,13706,14.833333333333334,2015,innovatively,0,0,No,10.166666666666666,61
2305.08432v1,Yes,17489,10.755842558425584,2023,innovatively,0,0,No,12.55,251
1410.0204v1,Yes,4752,12.774193548387096,2014,innovatively,0,0,No,20.857142857142858,146
2001.01214v1,Yes,10409,13.91577540106952,2020,innovatively,0,0,No,15.9,159
1806.04442v2,Yes,9208,11.38195302843016,2018,innovatively,0,0,No,24.166666666666668,145
2207.13918v1,No,13289,12.668255481410869,2022,innovatively,0,0,No,20.583333333333332,247
1403.4461v3,No,12860,11.962790697674418,2014,innovatively,0,0,No,20.375,163
1409.7540v1,No,7063,11.465909090909092,2014,innovatively,0,0,No,14.454545454545455,159
2111.09122v1,No,12095,10.163865546218489,2021,innovatively,0,0,No,15.25,122
2111.15424v1,No,7261,10.284702549575073,2021,innovatively,0,0,No,16.0,144
2111.15597v1,No,12694,8.553908355795148,2021,innovatively,0,0,No,21.22222222222222,191
2208.07598v1,Yes,8625,15.854779411764708,2022,innovatively,0,0,No,18.125,145
1501.05428v1,Yes,8476,12.319767441860463,2015,innovatively,0,0,No,15.0,210
2309.03037v2,Yes,6107,10.866548042704624,2023,innovatively,0,0,No,18.125,145
2012.03051v2,Yes,12974,14.08686210640608,2020,innovatively,0,0,No,17.0,255
2408.13263v1,Yes,13611,3.6996466431095407,2024,innovatively,0,0,No,13.625,109
1609.08484v1,Yes,11684,11.983589743589745,2016,innovatively,0,0,No,14.5625,233
1701.05395v4,Yes,14876,14.499025341130604,2017,innovatively,0,0,No,19.1,191
0907.2868v1,Yes,11386,12.822072072072071,2009,innovatively,0,0,No,19.8,198
1008.2300v1,Yes,7678,11.978159126365057,2010,innovatively,0,0,No,19.11111111111111,172
1101.2613v2,No,10159,11.690448791714614,2011,innovatively,0,0,No,26.571428571428573,186
2001.05581v1,No,2256,13.428571428571429,2020,innovatively,0,0,No,20.166666666666668,121
1305.3407v2,Yes,13026,14.86986301369863,2013,innovatively,0,0,No,19.77777777777778,178
1103.0172v2,No,11273,13.917283950617284,2011,innovatively,0,0,No,18.0,144
1409.2585v1,Yes,8719,12.34985835694051,2014,innovatively,0,0,No,15.333333333333334,230
1911.11240v1,Yes,9833,13.810393258426966,2019,innovatively,0,0,No,19.666666666666668,177
2202.08917v1,Yes,7003,13.545454545454543,2022,innovatively,0,0,No,19.714285714285715,138
2003.11949v1,Yes,9781,10.263378803777544,2020,innovatively,0,0,No,15.666666666666666,188
2012.13919v1,Yes,4075,10.667539267015709,2020,innovatively,0,0,No,13.923076923076923,181
2207.14160v2,Yes,9295,11.546583850931675,2022,innovatively,0,0,No,14.105263157894736,268
2202.11777v1,Yes,10233,13.809716599190285,2022,innovatively,0,0,No,15.444444444444445,139
1809.07572v1,Yes,6410,8.47883597883598,2018,innovatively,0,0,No,15.714285714285714,110
2301.12854v1,Yes,7287,10.859910581222056,2023,innovatively,0,0,No,19.666666666666668,118
1701.08125v1,Yes,4694,12.352631578947369,2017,innovatively,0,0,No,20.6,103
2201.03947v1,No,9903,9.467495219885278,2022,innovatively,0,0,No,22.0,110
2404.16508v1,Yes,17912,5.679137603043754,2024,innovatively,0,0,No,22.23076923076923,289
1905.04205v1,Yes,17544,12.337552742616031,2019,innovatively,0,0,No,19.785714285714285,277
2405.00629v2,Yes,9103,9.704690831556505,2024,innovatively,0,0,Yes,17.77777777777778,160
1701.08528v1,Yes,12961,11.02125850340136,2017,innovatively,0,0,Yes,20.333333333333332,122
2008.03995v1,Yes,4342,10.31353919239905,2020,innovatively,0,0,Yes,17.833333333333332,107
2308.07121v2,Yes,3294,9.27887323943662,2023,innovatively,0,0,Yes,17.875,143
2112.07507v1,Yes,11113,10.261311172668512,2021,innovatively,0,0,No,25.75,206
2304.00765v2,Yes,12044,13.148471615720524,2023,innovatively,0,0,Yes,17.916666666666668,215
2406.16426v2,Yes,9548,9.119388729703916,2024,innovatively,0,0,Yes,16.0,192
2403.10380v3,Yes,18951,7.063361908311592,2024,innovatively,0,0,Yes,17.833333333333332,107
1905.07264v1,Yes,9509,9.772867420349437,2019,innovatively,0,0,No,26.0,104
1704.00331v1,Yes,4562,12.363143631436314,2017,innovatively,0,0,No,15.0,135
2110.06592v1,Yes,3737,8.053879310344827,2021,innovatively,0,0,Yes,14.555555555555555,131
2203.04660v1,Yes,6935,13.26003824091778,2022,innovatively,0,0,No,24.428571428571427,171
2207.06224v2,Yes,3151,7.592771084337349,2022,innovatively,0,0,No,15.833333333333334,95
2005.01595v1,No,14528,8.596449704142012,2020,innovatively,0,0,No,15.166666666666666,182
2203.04661v1,No,6435,14.174008810572689,2022,innovatively,0,0,No,21.0,147
2203.04662v1,No,3570,13.32089552238806,2022,innovatively,0,0,No,23.4,117
2402.12891v2,No,15010,10.940233236151604,2024,innovatively,0,0,No,21.125,169
1812.00693v1,No,6917,11.905335628227194,2018,innovatively,0,0,No,18.75,150
2003.08865v1,Yes,8913,9.719738276990183,2020,innovatively,0,0,No,21.333333333333332,192
2306.12189v2,Yes,10550,7.434813248766737,2023,innovatively,0,0,No,17.142857142857142,120
2002.08721v5,No,19271,13.542515811665496,2020,innovatively,0,0,No,15.066666666666666,226
2107.03070v1,Yes,6592,10.73615635179153,2021,innovatively,0,0,No,20.5,164
1907.12868v1,Yes,5873,10.376325088339222,2019,innovatively,0,0,No,20.875,167
2207.14023v1,Yes,5619,15.695530726256983,2022,innovatively,0,0,No,13.0,156
2305.12811v1,Yes,26469,3.4437939110070257,2023,innovatively,0,0,No,15.363636363636363,169
2207.10970v2,No,7393,6.423110338835795,2022,innovatively,0,0,No,12.521739130434783,288
2009.08664v1,Yes,4887,7.907766990291262,2020,innovatively,0,0,No,15.3125,245
2012.01768v2,No,8295,11.833095577746075,2020,innovatively,0,0,No,19.333333333333332,174
2110.06630v1,Yes,8936,8.335820895522389,2021,innovatively,0,0,No,18.545454545454547,204
2106.16209v4,Yes,14010,5.45136186770428,2021,innovatively,0,0,No,16.642857142857142,233
2207.06214v3,Yes,83088,2.4820169673796157,2022,innovatively,0,0,No,24.0,264
2205.06841v1,Yes,9512,9.686354378818738,2022,innovatively,0,0,No,22.0,110
1608.05617v1,Yes,5720,9.181380417335474,2016,innovatively,0,0,No,15.625,125
1709.04816v1,Yes,7696,11.767584097859327,2017,innovatively,0,0,No,17.9,179
2402.12960v1,Yes,13081,9.82057057057057,2024,innovatively,0,0,No,11.583333333333334,139
1909.09562v1,Yes,15358,12.713576158940397,2019,innovatively,0,0,No,18.428571428571427,129
1808.07401v1,Yes,8121,12.788976377952755,2018,innovatively,0,0,Yes,18.0,108
1908.11101v1,Yes,6230,9.326347305389222,2019,innovatively,0,0,No,16.428571428571427,115
1103.4133v2,Yes,10097,15.678571428571429,2011,innovatively,0,0,No,13.818181818181818,152
1908.10607v1,No,7140,9.930458970792769,2019,innovatively,0,0,No,20.714285714285715,145
1605.01352v1,Yes,11957,12.533542976939204,2016,innovatively,0,0,Yes,11.846153846153847,154
2008.11999v1,No,8268,10.668387096774191,2020,innovatively,0,0,No,15.88888888888889,143
1108.5609v1,No,6792,11.49238578680203,2011,innovatively,0,0,No,17.428571428571427,122
0711.0348v1,No,6775,12.207207207207206,2007,innovatively,0,0,No,19.8,99
1307.4648v1,Yes,6865,11.272577996715928,2013,innovatively,0,0,No,13.555555555555555,122
1701.00631v1,Yes,7796,13.036789297658864,2017,innovatively,0,0,No,17.2,172
1701.00636v1,Yes,8502,10.470443349753694,2017,innovatively,0,0,No,15.125,121
2105.00272v1,No,5594,9.762652705061084,2021,innovatively,0,0,No,21.0,84
2103.11397v1,Yes,8968,14.167456556082149,2021,innovatively,0,0,No,21.833333333333332,131
2210.01100v1,Yes,14284,13.225925925925926,2022,innovatively,0,0,No,25.22222222222222,227
1909.12521v1,Yes,6286,8.682320441988951,2019,innovatively,0,0,No,14.0,126
2309.09216v1,Yes,5228,11.147121535181236,2023,innovatively,0,0,Yes,13.23076923076923,172
2408.13866v1,Yes,8116,10.595300261096606,2024,innovatively,0,0,No,16.0,160
2109.14217v1,Yes,3855,9.613466334164588,2021,innovatively,0,0,No,13.714285714285714,192
2202.00747v1,Yes,5859,9.111975116640746,2022,innovatively,0,0,No,14.083333333333334,169
1907.05663v1,Yes,5472,9.985401459854014,2019,innovatively,0,0,No,15.727272727272727,173
2108.08589v1,Yes,9451,13.0,2021,innovatively,0,0,No,21.11111111111111,190
2303.14256v1,No,9241,10.77039627039627,2023,innovatively,0,0,No,25.428571428571427,178
2304.05688v1,Yes,6745,9.691091954022989,2023,innovatively,0,0,No,12.714285714285714,178
1911.06525v1,Yes,5148,11.972093023255814,2019,innovatively,0,0,No,22.444444444444443,202
2009.00304v3,Yes,13508,9.939661515820456,2020,innovatively,0,0,No,18.083333333333332,217
2308.15785v1,Yes,9463,10.15343347639485,2023,innovatively,0,0,No,17.625,282
2401.07985v1,Yes,16606,12.628136882129278,2024,innovatively,0,0,No,17.53846153846154,228
2303.11088v2,Yes,15870,9.566003616636529,2023,innovatively,0,0,No,21.23076923076923,276
1907.01046v1,Yes,8401,11.865819209039548,2019,innovatively,0,0,No,18.53846153846154,241
2108.08081v1,No,4371,12.38243626062323,2021,innovatively,0,0,No,18.666666666666668,224
2110.10404v1,Yes,5528,12.284444444444444,2021,innovatively,0,0,Yes,16.0,128
2404.14364v1,Yes,5023,9.678227360308286,2024,innovatively,0,0,No,12.25,98
1908.05986v1,Yes,6867,11.313014827018122,2019,innovatively,0,0,No,16.928571428571427,237
2311.05748v1,Yes,6457,13.018145161290322,2023,innovatively,0,0,Yes,15.428571428571429,216
2408.08141v1,Yes,5279,8.962648556876061,2024,innovatively,0,0,No,18.307692307692307,238
2003.02603v1,Yes,5683,10.504621072088725,2020,innovatively,0,0,No,23.5,141
2103.09782v1,Yes,3291,9.912650602409638,2021,innovatively,0,0,No,16.5,198
2209.13644v1,Yes,8790,8.153988868274583,2022,innovatively,0,0,No,18.666666666666668,224
2009.01554v1,No,1566,13.617391304347828,2020,innovatively,0,0,No,19.666666666666668,236
2009.10369v1,Yes,11656,9.886344359626802,2020,innovatively,0,0,No,22.444444444444443,202
1907.01875v1,Yes,2853,10.847908745247148,2019,innovatively,0,0,No,14.833333333333334,178
2103.09363v1,Yes,4865,11.501182033096926,2021,innovatively,0,0,No,11.0,110
2204.11509v2,Yes,9982,10.322647362978284,2022,innovatively,0,0,No,16.125,129
2103.08469v1,Yes,5682,12.012684989429175,2021,innovatively,0,0,No,20.333333333333332,122
1508.04752v1,Yes,23957,7.705693148922483,2015,innovatively,0,0,No,19.916666666666668,239
1609.03062v1,Yes,21284,9.201902291396454,2016,innovatively,0,0,No,15.833333333333334,95
1701.01971v1,No,7772,14.803809523809525,2017,innovatively,0,0,No,30.0,90
1208.5580v2,Yes,12336,14.082191780821915,2012,innovatively,0,0,No,19.333333333333332,58
1303.5956v2,No,11214,10.659695817490494,2013,innovatively,0,0,No,23.4,117
2407.20013v2,Yes,4955,9.244402985074627,2024,innovatively,0,0,Yes,22.75,91
1308.1204v1,Yes,19490,16.72961373390558,2013,innovatively,0,0,No,23.833333333333332,143
1302.2675v2,Yes,16657,12.256806475349524,2013,innovatively,0,0,No,21.53846153846154,280
1307.4471v1,Yes,8814,10.722627737226276,2013,innovatively,0,0,No,20.363636363636363,224
